event_id,dataset,channel,start_index,peak_index,end_index,start_time,peak_time,end_time,peak_value,duration,detection_methods,method_count,evidence_score,accepted,rejection_reason
expert8-FBG1-012,expert8,FBG1,1080,1082,1086,21.619784,21.659783,21.739783,-0.005958019855835131,0.11999899999999997,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=3.15 < 5.0)
expert8-FBG1-013,expert8,FBG1,1215,1217,1220,24.319757,24.359756,24.419756,-0.0057535703234869034,0.0999990000000004,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=3.05 < 5.0)
expert8-FBG1-014,expert8,FBG1,1274,1276,1286,25.499745,25.539744,25.739742,-0.004731547979916178,0.2399969999999989,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.51)"
expert8-FBG1-015,expert8,FBG1,1358,1358,1358,27.179728,27.179728,27.179728,0.0033070591614475023,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG1-016,expert8,FBG1,1460,1462,1466,29.219707,29.259707,29.339707,-0.005982502051202011,0.120000000000001,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=3.17 < 5.0)
expert8-FBG1-017,expert8,FBG1,1481,1481,1481,29.639703,29.639703,29.639703,-0.0022098183464408995,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert8-FBG1-018,expert8,FBG1,1538,1540,1544,30.779692,30.819692,30.899691,-0.004692092881289066,0.11999899999999997,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.48)"
expert8-FBG1-019,expert8,FBG1,1603,1605,1608,32.079679,32.119679,32.179678,-0.00619213306862597,0.09999900000000395,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.28)"
expert8-FBG1-020,expert8,FBG1,1665,1665,1665,33.319666,33.319666,33.319666,-0.0022970634199166594,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG1-021,expert8,FBG1,1771,1774,1778,35.439645,35.499645,35.579644,-0.006263798187809653,0.1399990000000031,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.32)"
expert8-FBG1-022,expert8,FBG1,1832,1834,1837,36.659633,36.699633,36.759632,-0.005280591067632172,0.09999900000000395,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.80 < 5.0)
expert8-FBG1-023,expert8,FBG1,1902,1905,1910,38.059619,38.119618,38.219617,-0.004809170701494253,0.15999800000000164,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.55)"
expert8-FBG1-024,expert8,FBG1,1995,1997,1999,39.9196,39.9596,39.999599,-0.005169288167008704,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.74)"
expert8-FBG1-025,expert8,FBG1,955,956,956,19.119809,19.139808,19.139808,-0.004367972816290654,0.019998999999998546,change_point,1,0.15,False,duration_below_min_samples (2 < 3)
expert8-FBG2-001,expert8,FBG2,50,50,50,1.01999,1.01999,1.01999,-0.0010660154300200014,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG2-002,expert8,FBG2,94,96,99,1.899981,1.939981,1.99998,-0.0015716700357507201,0.09999900000000017,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.69 < 5.0)
expert8-FBG2-003,expert8,FBG2,143,146,1682,2.879971,2.939971,33.659663,0.0371684741843195,30.779692,change_point|derivative|peak|threshold,4,1.0,True,
expert8-FBG2-004,expert8,FBG2,353,370,373,7.079929,7.419926,7.479925,0.021833522189650345,0.3999959999999998,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert8-FBG2-005,expert8,FBG2,428,431,431,8.579914,8.639914,8.639914,0.02163975745519205,0.05999999999999872,change_point,1,0.15,False,insufficient_method_agreement (1 < 2)
expert8-FBG2-006,expert8,FBG2,518,528,538,10.379896,10.579894,10.779892,0.022069387603721412,0.3999959999999998,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert8-FBG2-007,expert8,FBG2,652,723,772,13.05987,14.479855,15.459845,0.0216364060178274,2.3999749999999995,change_point|peak,2,0.44999999999999996,True,
expert8-FBG2-008,expert8,FBG2,816,838,965,16.339837,16.779832,19.319807,0.02103432185692566,2.9799700000000016,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert8-FBG2-009,expert8,FBG2,1002,1012,1022,20.059799,20.259797,20.459795,0.021247709723845314,0.399995999999998,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert8-FBG2-010,expert8,FBG2,1044,1179,1221,20.899791,23.599764,24.439756,0.02088339588196176,3.5399649999999987,change_point|peak,2,0.44999999999999996,True,
expert8-FBG2-011,expert8,FBG2,1271,1281,1291,25.439745,25.639743,25.839741,0.02008196871779662,0.3999960000000016,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert8-FBG2-012,expert8,FBG2,1335,1352,1376,26.719733,27.059729,27.539724,0.019771710036348464,0.8199909999999981,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert8-FBG2-013,expert8,FBG2,1456,1466,1589,29.139708,29.339707,31.799682,0.0200785942030585,2.659974000000002,peak,1,0.3,False,insufficient_method_agreement (1 < 2)
expert8-FBG2-014,expert8,FBG2,1616,1632,1705,32.339676,32.659673,34.119658,0.019890077347938444,1.779982000000004,change_point|derivative|peak,3,0.7,True,
expert8-FBG2-015,expert8,FBG2,1723,1728,1745,34.479655,34.579654,34.919651,-0.004789067137536208,0.4399960000000007,derivative|peak|threshold,3,0.8500000000000001,True,
expert8-FBG2-016,expert8,FBG2,1765,1788,1795,35.319647,35.779642,35.919641,-0.005098287358075855,0.5999939999999953,change_point|derivative|peak|threshold,4,1.0,True,
expert8-FBG2-017,expert8,FBG2,1870,1892,1993,37.419626,37.859621,39.879601,0.021733212655109076,2.459975,derivative|peak|threshold,3,0.8500000000000001,True,
expert8-FBG2-018,expert8,FBG2,2012,2015,2015,40.259597,40.319597,40.319597,0.0035355525855552254,0.060000000000002274,derivative|peak,2,0.55,False,"no_confirmed_recovery (end_index=2015, signal_length=2016)"
expert8-FBG3-001,expert8,FBG3,10,11,13,0.219998,0.239998,0.279997,0.0018802197694523465,0.059999,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.24)"
expert8-FBG3-002,expert8,FBG3,82,83,84,1.659984,1.679983,1.699983,0.001786465069682087,0.03999900000000012,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.13 < 5.0)
expert8-FBG3-003,expert8,FBG3,147,147,147,2.95997,2.95997,2.95997,-0.00157205164803485,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG3-004,expert8,FBG3,204,204,204,4.099959,4.099959,4.099959,0.00140452937737456,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG3-005,expert8,FBG3,287,288,291,5.759942,5.779942,5.839942,-0.002009773111621916,0.08000000000000007,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.35)"
expert8-FBG3-006,expert8,FBG3,509,509,509,10.199898,10.199898,10.199898,0.0013541678413565993,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG3-007,expert8,FBG3,669,669,671,13.399866,13.399866,13.439865,-0.0018519489380204677,0.039998999999999896,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.16)"
expert8-FBG3-008,expert8,FBG3,891,891,891,17.839821,17.839821,17.839821,0.0016706669877423813,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG3-009,expert8,FBG3,1128,1129,1130,22.579774,22.599774,22.619774,0.001825404973206924,0.03999999999999915,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.18 < 5.0)
expert8-FBG3-010,expert8,FBG3,1246,1246,1246,24.93975,24.93975,24.93975,-0.0013183128078205417,0.0,change_point|peak,2,0.44999999999999996,False,duration_below_min_samples (1 < 3)
expert8-FBG3-011,expert8,FBG3,1298,1298,1298,25.97974,25.97974,25.97974,-0.001661297294287374,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG3-012,expert8,FBG3,1473,1473,1474,29.479705,29.479705,29.499705,-0.001806236459674315,0.019999999999999574,peak,1,0.3,False,duration_below_min_samples (2 < 3)
expert8-FBG3-013,expert8,FBG3,1541,1543,1546,30.839691,30.879691,30.93969,-0.002700838569799443,0.0999990000000004,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.16)"
expert8-FBG3-014,expert8,FBG3,1674,1675,1676,33.499665,33.519665,33.539665,-0.0018140904054765156,0.03999999999999915,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.12)"
expert8-FBG3-015,expert8,FBG3,1703,1703,1703,34.079659,34.079659,34.079659,-0.0014426811583515887,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG3-016,expert8,FBG3,1754,1755,1757,35.099649,35.119648,35.159648,-0.002108821702739774,0.05999899999999769,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.46)"
expert8-FBG3-017,expert8,FBG3,1841,1841,1841,36.839631,36.839631,36.839631,-0.001507212597104877,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG3-018,expert8,FBG3,1930,1930,1930,38.619613,38.619613,38.619613,-0.0015915901093839484,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert8-FBG3-019,expert8,FBG3,333,333,333,6.679933,6.679933,6.679933,-0.000729291647549657,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert8-FBG3-020,expert8,FBG3,453,453,453,9.079909,9.079909,9.079909,-0.001313399000189088,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert8-FBG3-021,expert8,FBG3,541,541,541,10.839892,10.839892,10.839892,-0.0010039863540225362,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert8-FBG3-022,expert8,FBG3,1023,1023,1023,20.479795,20.479795,20.479795,0.0006052155834072223,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert8-FBG3-023,expert8,FBG3,1589,1589,1589,31.799682,31.799682,31.799682,-0.0014848790405320909,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG1-001,expert9,FBG1,51,51,51,1.039989,1.039989,1.039989,-0.0033199901325340615,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG1-002,expert9,FBG1,82,82,84,1.659983,1.659983,1.699983,0.0034767096146355795,0.040000000000000036,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.07)"
expert9-FBG1-003,expert9,FBG1,123,123,124,2.479975,2.479975,2.499975,0.003599638107472611,0.020000000000000018,peak,1,0.3,False,duration_below_min_samples (2 < 3)
expert9-FBG1-004,expert9,FBG1,165,165,165,3.319967,3.319967,3.319967,-0.002044586968756331,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG1-005,expert9,FBG1,222,225,229,4.459955,4.519955,4.599954,0.003977750513696706,0.13999900000000043,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.37 < 5.0)
expert9-FBG1-006,expert9,FBG1,272,275,278,5.459945,5.519945,5.579944,0.006610282107006308,0.11999899999999997,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.93)"
expert9-FBG1-007,expert9,FBG1,362,363,365,7.259927,7.279927,7.319927,0.004124082047636357,0.05999999999999961,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.45)"
expert9-FBG1-008,expert9,FBG1,426,439,442,8.539914,8.799912,8.859911,0.004484527755482621,0.31999700000000075,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.67)"
expert9-FBG1-009,expert9,FBG1,481,481,481,9.639903,9.639903,9.639903,0.003317629970254593,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG1-010,expert9,FBG1,508,512,516,10.179898,10.259897,10.339896,0.006510001940076542,0.15999799999999986,derivative|peak,2,0.55,False,low_amplitude (dev_std=3.87 < 5.0)
expert9-FBG1-011,expert9,FBG1,583,584,585,11.679883,11.699883,11.719882,0.0038108549096791166,0.039998999999999896,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.27)"
expert9-FBG1-012,expert9,FBG1,604,608,612,12.099879,12.179878,12.259877,0.008561923032854565,0.15999799999999986,derivative|peak|threshold,3,0.8500000000000001,True,
expert9-FBG1-013,expert9,FBG1,657,659,662,13.159868,13.199868,13.259867,0.00409966225643774,0.0999990000000004,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.44 < 5.0)
expert9-FBG1-014,expert9,FBG1,685,686,687,13.719862,13.739862,13.759862,-0.003458491269978547,0.040000000000000924,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.06)"
expert9-FBG1-015,expert9,FBG1,727,730,733,14.559854,14.619853,14.679853,0.005519263360164043,0.11999899999999997,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=3.28 < 5.0)
expert9-FBG1-016,expert9,FBG1,785,789,799,15.719842,15.799842,15.99984,0.005127680427012171,0.27999800000000086,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=3.05 < 5.0)
expert9-FBG1-017,expert9,FBG1,816,818,820,16.339836,16.379836,16.419836,-0.004414376323143443,0.08000000000000185,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.63)"
expert9-FBG1-018,expert9,FBG1,903,904,906,18.079819,18.099818,18.139818,0.003746542846022695,0.059999000000001246,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.23)"
expert9-FBG1-019,expert9,FBG1,961,962,965,19.239807,19.259807,19.319806,0.004223189070669658,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.51)"
expert9-FBG1-020,expert9,FBG1,1004,1004,1004,20.099798,20.099798,20.099798,0.0031585688839379754,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG1-021,expert9,FBG1,1127,1128,1131,22.559774,22.579774,22.639773,0.005108176287135976,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.04)"
expert9-FBG1-022,expert9,FBG1,1165,1167,1176,23.319766,23.359766,23.539764,0.004211606675867011,0.21999800000000036,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.51 < 5.0)
expert9-FBG1-023,expert9,FBG1,1200,1209,1214,24.019759,24.199757,24.299757,0.008573358613090148,0.2799979999999991,peak|threshold,2,0.6,True,
expert9-FBG1-024,expert9,FBG1,1302,1302,1302,26.059739,26.059739,26.059739,-0.0024754767936472984,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG1-025,expert9,FBG1,1352,1355,1359,27.059729,27.119728,27.199727,0.006033122983942293,0.1399979999999985,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.59)"
expert9-FBG1-026,expert9,FBG1,1469,1471,1474,29.399705,29.439705,29.499704,0.004935613976702707,0.0999990000000004,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.94)"
expert9-FBG1-027,expert9,FBG1,1512,1514,1517,30.259697,30.299696,30.359696,0.004533691565784552,0.0999990000000004,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.70)"
expert9-FBG1-028,expert9,FBG1,1565,1567,1570,31.319686,31.359686,31.419685,0.005264925635251646,0.0999990000000004,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.13)"
expert9-FBG1-029,expert9,FBG1,1612,1615,1618,32.259677,32.319676,32.379676,0.004322631491671038,0.11999899999999997,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.57)"
expert9-FBG1-030,expert9,FBG1,1685,1689,1693,33.719662,33.799661,33.879661,0.008115196551712396,0.15999899999999911,change_point|peak|threshold,3,0.75,False,low_amplitude (dev_std=4.83 < 5.0)
expert9-FBG1-031,expert9,FBG1,1794,1797,1800,35.89964,35.95964,36.019639,0.006196399866066165,0.11999899999999997,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=3.69 < 5.0)
expert9-FBG1-032,expert9,FBG1,1832,1835,1838,36.659633,36.719632,36.779632,0.005088833504050856,0.11999899999999997,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.03)"
expert9-FBG1-033,expert9,FBG1,1876,1878,1882,37.539624,37.579623,37.659623,0.004947500102304042,0.11999899999999997,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.94 < 5.0)
expert9-FBG1-034,expert9,FBG1,1916,1916,1916,38.339616,38.339616,38.339616,-0.0029602885649394435,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG1-035,expert9,FBG1,1981,1984,1987,39.639603,39.699602,39.759602,0.005879904768260556,0.11999899999999997,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.50)"
expert9-FBG1-036,expert9,FBG1,2036,2038,2042,40.739592,40.779592,40.859591,0.00551093460214807,0.11999899999999997,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.28)"
expert9-FBG1-037,expert9,FBG1,2086,2086,2086,41.739582,41.739582,41.739582,0.002229456936229331,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG1-038,expert9,FBG1,2140,2143,2148,42.819571,42.87957,42.979569,0.005723324082333795,0.15999799999999453,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.41)"
expert9-FBG1-039,expert9,FBG1,2193,2196,2200,43.87956,43.93956,44.019559,0.004926913515348598,0.1399990000000031,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.93)"
expert9-FBG1-040,expert9,FBG1,2276,2278,2281,45.539544,45.579543,45.639543,0.004245465256689531,0.09999900000000395,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.53)"
expert9-FBG1-041,expert9,FBG1,2316,2316,2316,46.339536,46.339536,46.339536,0.0030669804985534793,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG1-042,expert9,FBG1,2335,2337,2339,46.719532,46.759531,46.799531,0.005168452956935376,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.08)"
expert9-FBG1-043,expert9,FBG1,2445,2448,2452,48.91951,48.979509,49.059509,0.006373789350434201,0.139998999999996,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.79)"
expert9-FBG1-044,expert9,FBG1,2504,2506,2508,50.099498,50.139498,50.179497,0.004276123847814371,0.07999900000000082,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.54 < 5.0)
expert9-FBG1-045,expert9,FBG1,2559,2559,2559,51.199487,51.199487,51.199487,-0.0023114774739284587,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG1-046,expert9,FBG1,2606,2607,2609,52.139478,52.159477,52.199477,0.004168761651582623,0.0599990000000048,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.48)"
expert9-FBG1-047,expert9,FBG1,2664,2665,2666,53.299466,53.319466,53.339466,0.0035480317622624533,0.03999999999999915,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.11)"
expert9-FBG1-048,expert9,FBG1,2762,2764,2775,55.259446,55.299446,55.519444,-0.0070407207338384825,0.25999800000000306,change_point|derivative|peak,3,0.7,False,low_amplitude (dev_std=4.19 < 5.0)
expert9-FBG1-049,expert9,FBG1,2836,2840,2850,56.739432,56.819431,57.019429,0.0076065640853604155,0.2799970000000016,change_point|peak|threshold,3,0.75,False,low_amplitude (dev_std=4.53 < 5.0)
expert9-FBG1-050,expert9,FBG1,2892,2894,2898,57.859421,57.89942,57.979419,0.005314631578875437,0.11999800000000249,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.16)"
expert9-FBG1-051,expert9,FBG1,3067,3070,3074,61.359385,61.419385,61.499384,0.005605659231584806,0.139998999999996,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.34)"
expert9-FBG1-052,expert9,FBG1,3116,3119,3122,62.339375,62.399375,62.459374,0.005724177720625854,0.11999899999999997,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.41)"
expert9-FBG1-053,expert9,FBG1,3211,3213,3217,64.239357,64.279356,64.359355,0.005501128172173282,0.11999799999999539,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=3.27 < 5.0)
expert9-FBG1-054,expert9,FBG1,3263,3266,3278,65.279346,65.339346,65.579343,0.0057805163353209996,0.2999969999999905,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.44)"
expert9-FBG1-055,expert9,FBG1,3317,3319,3323,66.359335,66.399335,66.479334,0.003949579023267844,0.11999899999999286,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.35)"
expert9-FBG1-056,expert9,FBG1,3459,3461,3464,69.199307,69.239306,69.299306,0.004815514112665416,0.09999899999999684,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.86)"
expert9-FBG1-057,expert9,FBG1,3498,3500,3502,69.979299,70.019299,70.059299,0.004825106980489967,0.0799999999999983,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.87)"
expert9-FBG1-058,expert9,FBG1,3605,3607,3609,72.119278,72.159277,72.199277,0.004363751464789443,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.60)"
expert9-FBG1-059,expert9,FBG1,3719,3720,3724,74.399255,74.419255,74.499254,0.004414158050313832,0.09999899999999684,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.63)"
expert9-FBG1-060,expert9,FBG1,3823,3826,3831,76.479234,76.539233,76.639232,0.006051546300397096,0.15999800000000164,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.60)"
expert9-FBG1-061,expert9,FBG1,3937,3940,3943,78.759211,78.819211,78.87921,0.005324056774828227,0.11999900000000707,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.17)"
expert9-FBG1-062,expert9,FBG1,4003,4006,4010,80.079198,80.139197,80.219197,0.005575008562832762,0.13999899999998888,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.32)"
expert9-FBG1-063,expert9,FBG1,4077,4078,4080,81.559183,81.579183,81.619183,-0.004265652756657082,0.060000000000002274,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.54 < 5.0)
expert9-FBG1-064,expert9,FBG1,4164,4169,4175,83.299166,83.399165,83.519164,0.007668136014333027,0.2199980000000039,peak|threshold,2,0.6,False,low_amplitude (dev_std=4.56 < 5.0)
expert9-FBG1-065,expert9,FBG1,4208,4210,4213,84.179157,84.219157,84.279156,0.005457637683081206,0.09999899999999684,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.25)"
expert9-FBG1-066,expert9,FBG1,4274,4277,4281,85.499144,85.559143,85.639143,0.006750324033586322,0.1399990000000031,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=4.02)"
expert9-FBG1-067,expert9,FBG1,4431,4435,4440,88.639112,88.719111,88.81911,0.00626527261908767,0.17999799999999766,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=3.73 < 5.0)
expert9-FBG1-068,expert9,FBG1,4482,4486,4490,89.659102,89.739101,89.819101,0.0076437361703612615,0.15999899999999911,derivative|peak|threshold,3,0.8500000000000001,False,low_amplitude (dev_std=4.55 < 5.0)
expert9-FBG1-069,expert9,FBG1,4596,4600,4608,91.939079,92.019078,92.179077,0.007197099269898995,0.23999799999999993,change_point|peak|threshold,3,0.75,False,low_amplitude (dev_std=4.28 < 5.0)
expert9-FBG1-070,expert9,FBG1,4708,4710,4714,94.179057,94.219056,94.299056,0.005693938227447724,0.11999899999999286,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.39)"
expert9-FBG1-071,expert9,FBG1,4807,4808,4811,96.159037,96.179037,96.239036,0.004717884913374414,0.07999900000000082,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.81 < 5.0)
expert9-FBG1-072,expert9,FBG1,4904,4907,4912,98.099017,98.159017,98.259016,0.006754063621298613,0.15999899999999911,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=4.02)"
expert9-FBG1-073,expert9,FBG1,5046,5047,5050,100.938989,100.958989,101.018988,0.0047741213225914155,0.07999899999998661,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.84)"
expert9-FBG1-074,expert9,FBG1,5131,5132,5135,102.638972,102.658972,102.718971,0.004041926502148217,0.07999900000000082,change_point|peak,2,0.44999999999999996,False,low_amplitude (dev_std=2.40 < 5.0)
expert9-FBG1-075,expert9,FBG1,5157,5161,5166,103.158967,103.238966,103.338965,0.006639327868035085,0.17999799999999766,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.95)"
expert9-FBG1-076,expert9,FBG1,5307,5311,5317,106.158937,106.238936,106.358935,0.0064483337941066005,0.1999980000000079,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.84)"
expert9-FBG1-077,expert9,FBG1,5359,5362,5366,107.198926,107.258926,107.338925,0.006675321738708539,0.1399990000000031,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=3.97)"
expert9-FBG1-078,expert9,FBG1,5425,5427,5429,108.518913,108.558913,108.598912,0.0044375712276064835,0.07999900000000082,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.64)"
expert9-FBG1-079,expert9,FBG1,5480,5483,5485,109.618902,109.678902,109.718901,0.004790485487369369,0.09999899999999684,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.85)"
expert9-FBG1-080,expert9,FBG1,5549,5551,5551,110.998888,111.038888,111.038888,0.009379050076797082,0.04000000000000625,change_point|derivative,2,0.4,False,"no_confirmed_recovery (end_index=5551, signal_length=5552)"
expert9-FBG1-081,expert9,FBG1,763,763,763,15.279847,15.279847,15.279847,0.0032998053167166467,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG1-082,expert9,FBG1,2801,2801,2801,56.039439,56.039439,56.039439,0.0006868521551714959,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG1-083,expert9,FBG1,4046,4048,4048,80.939189,80.979189,80.979189,0.0045597398197291805,0.04000000000000625,change_point,1,0.15,False,"noise_like_event (methods=1, dev_std=2.71)"
expert9-FBG1-084,expert9,FBG1,4570,4572,4572,91.419084,91.459084,91.459084,0.0051346916084101454,0.04000000000000625,change_point,1,0.15,False,"noise_like_event (methods=1, dev_std=3.06)"
expert9-FBG1-085,expert9,FBG1,4745,4745,4745,94.919049,94.919049,94.919049,0.0024966493782157644,0.0,change_point,1,0.15,False,duration_below_min_samples (1 < 3)
expert9-FBG1-086,expert9,FBG1,4879,4881,4881,97.599023,97.639022,97.639022,0.005751252242023662,0.03999899999999457,change_point,1,0.15,False,"noise_like_event (methods=1, dev_std=3.42)"
expert9-FBG1-087,expert9,FBG1,5080,5081,5081,101.618982,101.638982,101.638982,0.0043758706556550715,0.01999999999999602,change_point,1,0.15,False,duration_below_min_samples (2 < 3)
expert9-FBG1-088,expert9,FBG1,5285,5288,5288,105.718941,105.778941,105.778941,0.005780413785866733,0.060000000000002274,change_point,1,0.15,False,"noise_like_event (methods=1, dev_std=3.44)"
expert9-FBG2-001,expert9,FBG2,19,20,21,0.399996,0.419996,0.439996,-0.001122062217864756,0.03999999999999998,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.18)"
expert9-FBG2-002,expert9,FBG2,61,61,61,1.239988,1.239988,1.239988,0.0009821236173847496,0.0,peak,1,0.3,False,duration_below_min_samples (1 < 3)
expert9-FBG2-003,expert9,FBG2,128,130,132,2.579974,2.619974,2.659973,0.0013408065434141075,0.07999899999999993,peak,1,0.3,False,"noise_like_event (methods=1, dev_std=2.68)"
expert9-FBG2-004,expert9,FBG2,201,204,5551,4.039959,4.099959,111.038888,-0.051638671917823314,106.998929,change_point|derivative|peak|threshold,4,1.0,False,"no_confirmed_recovery (end_index=5551, signal_length=5552)"
